https://w3id.org/okn/o/sd#Parameter,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2000/01/rdf-schema#label,https://w3id.org/okn/o/sd#description,https://w3id.org/okn/o/sd#hasDataType,https://w3id.org/okn/o/sd#hasDefaultValue,https://w3id.org/okn/o/sd#hasMaximumAcceptedValue,https://w3id.org/okn/o/sd#hasMinimumAcceptedValue,https://w3id.org/okn/o/sd#position,https://w3id.org/okn/o/sd#recommendedIncrement,https://w3id.org/okn/o/sd#usesUnit,https://w3id.org/okn/o/sdm#relevantForIntervention,https://w3id.org/okn/o/sd#adjustsVariable,https://w3id.org/okn/o/sd#hasFixedValue,https://w3id.org/okn/o/sd#hasAcceptedValues
cycles-0.9.4-alpha-advanced-ethiopia-multiple-points_fertilizer_rate,https://w3id.org/wings/export/MINT#CyclesFertilizerRate,fertilizer_rate,Mass of nitrogen fertilizer added each year (kg/ha). The model will multiply the mass by the concentration of the fertilizer (0.32). Teff crops should not surpass 312.5kg/ha,float,0,1250,0,6,,kg ha-1,,cycles_mass,,
cycles-0.9.4-alpha-advanced-ethiopia-multiple-points_start_planting_day,https://w3id.org/wings/export/MINT#CyclesStartPlantingDay,start_planting_day,Day of the year for the start of the planting window,int,100,365,1,4,,day,plantingWindows,cycles_doy,,
cycles-0.9.4-alpha-advanced-ethiopia-multiple-points_start_year,https://w3id.org/wings/export/MINT#CyclesStartYear,start_year,Year when the simulation starts,int,2000,,,1,,year,,cycles_start_year,,
cycles-0.9.4-alpha-advanced-ethiopia-multiple-points_use_forcing,https://w3id.org/wings/export/MINT#CyclesUseForcing,use_forcing,Use forcing data from a hydrology model (when available),boolean,FALSE,,,8,,,,,FALSE,
cycles-0.9.4-alpha-advanced-ethiopia-multiple-points_weed_fraction,https://w3id.org/wings/export/MINT#CyclesWeedFraction,weed_fraction,"Areal fraction of weed: 0.05 is low, 0.25 is moderate, 1 is high, and 2 is the maximum (after 2 there will be no response from the model)",float,0.05,2,0,7,0.25,,weedControl,cycles_fraction,,
cycles-0.9.4-alpha-advanced-ethiopia-weather_crop_name,https://w3id.org/wings/export/MINT#CyclesCropName,crop_name,"Name of the crop to run the simulation for. Accepted values are: Maize,Sorghum,Peanut,Sesame,Teff,SpringWheat,SpringBarley",string,Maize,,,3,,,,cycles_crop_name,,Maize;Sorghum;Peanut;Sesame
cycles-0.9.4-alpha-advanced-ethiopia-weather_end_planting_day,https://w3id.org/wings/export/MINT#CyclesEndPlantingDay,end_planting_day,Day of the year for the end of the planting window,int,149,365,1,5,,day,plantingWindows,cycles_end_doy,,
cycles-0.9.4-alpha-advanced-ethiopia-weather_end_year,https://w3id.org/wings/export/MINT#CyclesEndYear,end_year,Year when the simulation ends,int,2017,,,2,,year,,cycles_end_year,,
cycles-0.9.4-alpha-advanced-ethiopia-weather_fertilizer_rate,https://w3id.org/wings/export/MINT#CyclesFertilizerRate,fertilizer_rate,Mass of nitrogen fertilizer added each year (kg/ha). The model will multiply the mass by the concentration of the fertilizer (0.32). Teff crops should not surpass 312.5kg/ha,float,0,1250,0,6,,kg ha-1,,cycles_mass,,
cycles-0.9.4-alpha-advanced-ethiopia-weather_start_planting_day,https://w3id.org/wings/export/MINT#CyclesStartPlantingDay,start_planting_day,Day of the year for the start of the planting window,int,100,365,1,4,,day,plantingWindows,cycles_doy,,
cycles-0.9.4-alpha-advanced-ethiopia-weather_start_year,https://w3id.org/wings/export/MINT#CyclesStartYear,start_year,Year when the simulation starts,int,2000,,,1,,year,,cycles_start_year,,
cycles-0.9.4-alpha-advanced-ethiopia-weather_use_forcing,https://w3id.org/wings/export/MINT#CyclesUseForcing,use_forcing,Use forcing data from a hydrology model (when available),boolean,FALSE,,,8,,,,,FALSE,
cycles-0.9.4-alpha-advanced-ethiopia-weather_weed_fraction,https://w3id.org/wings/export/MINT#CyclesWeedFraction,weed_fraction,"Areal fraction of weed: 0.05 is low, 0.25 is moderate, 1 is high, and 2 is the maximum (after 2 there will be no response from the model)",float,0.05,2,0,7,0.25,,weedControl,cycles_fraction,,
cycles-0.9.4-alpha-advanced-ethiopia_crop_name,https://w3id.org/wings/export/MINT#CyclesCropName,crop_name,"Name of the crop to run the simulation for. Accepted values are: Maize,Sorghum,Peanut,Sesame,Teff,SpringWheat,SpringBarley",string,Maize,,,3,,,,cycles_crop_name,,Maize;Sorghum;Peanut;Sesame
cycles-0.9.4-alpha-advanced-ethiopia_end_planting_day,https://w3id.org/wings/export/MINT#CyclesEndPlantingDay,end_planting_day,Day of the year for the end of the planting window,int,149,365,1,5,,day,plantingWindows,cycles_end_doy,,
cycles-0.9.4-alpha-advanced-ethiopia_end_year,https://w3id.org/wings/export/MINT#CyclesEndYear,end_year,Year when the simulation ends,int,2017,,,2,,year,,cycles_end_year,,
cycles-0.9.4-alpha-advanced-ethiopia_fertilizer_rate,https://w3id.org/wings/export/MINT#CyclesFertilizerRate,fertilizer_rate,Mass of nitrogen fertilizer added each year (kg/ha). The model will multiply the mass by the concentration of the fertilizer (0.32). Teff crops should not surpass 312.5kg/ha,float,0,1250,0,6,,kg ha-1,,cycles_mass,,
cycles-0.9.4-alpha-advanced-ethiopia_start_planting_day,https://w3id.org/wings/export/MINT#CyclesStartPlantingDay,start_planting_day,Day of the year for the start of the planting window,int,100,365,1,4,,day,plantingWindows,cycles_doy,,
cycles-0.9.4-alpha-advanced-ethiopia_start_year,https://w3id.org/wings/export/MINT#CyclesStartYear,start_year,Year when the simulation starts,int,2000,,,1,,year,,cycles_start_year,,
cycles-0.9.4-alpha-advanced-ethiopia_use_forcing,https://w3id.org/wings/export/MINT#CyclesUseForcing,use_forcing,Use forcing data from a hydrology model (when available),boolean,FALSE,,,8,,,,,FALSE,
cycles-0.9.4-alpha-advanced-ethiopia_weed_fraction,https://w3id.org/wings/export/MINT#CyclesWeedFraction,weed_fraction,"Areal fraction of weed: 0.05 is low, 0.25 is moderate, 1 is high, and 2 is the maximum (after 2 there will be no response from the model)",float,0.05,2,0,7,0.25,,weedControl,cycles_fraction,,
cycles-0.9.4-alpha-advanced-pongo-multple-points_crop_name,https://w3id.org/wings/export/MINT#CyclesCropName,crop_name,"Name of the crop to run the simulation for. Accepted values are: Maize,Sorghum,Peanut,Sesame,Teff,SpringWheat,SpringBarley",string,Maize,,,3,,,,cycles_crop_name,,Maize;Sorghum;Peanut;Sesame
cycles-0.9.4-alpha-advanced-pongo-multple-points_end_planting_day,https://w3id.org/wings/export/MINT#CyclesEndPlantingDay,end_planting_day,Day of the year for the end of the planting window,int,149,365,1,5,,day,plantingWindows,cycles_end_doy,,
cycles-0.9.4-alpha-advanced-pongo-multple-points_end_year,https://w3id.org/wings/export/MINT#CyclesEndYear,end_year,Year when the simulation ends,int,2017,,,2,,year,,cycles_end_year,,
cycles-0.9.4-alpha-advanced-pongo-multple-points_fertilizer_rate,https://w3id.org/wings/export/MINT#CyclesFertilizerRate,fertilizer_rate,Mass of nitrogen fertilizer added each year (kg/ha). The model will multiply the mass by the concentration of the fertilizer (0.32). Teff crops should not surpass 312.5kg/ha,float,0,1250,0,6,,kg ha-1,,cycles_mass,,
cycles-0.9.4-alpha-advanced-pongo-multple-points_start_planting_day,https://w3id.org/wings/export/MINT#CyclesStartPlantingDay,start_planting_day,Day of the year for the start of the planting window,int,100,365,1,4,,day,plantingWindows,cycles_doy,,
cycles-0.9.4-alpha-advanced-pongo-multple-points_start_year,https://w3id.org/wings/export/MINT#CyclesStartYear,start_year,Year when the simulation starts,int,2000,,,1,,year,,cycles_start_year,,
cycles-0.9.4-alpha-advanced-pongo-multple-points_use_forcing,https://w3id.org/wings/export/MINT#CyclesUseForcing,use_forcing,Use forcing data from a hydrology model (when available),boolean,FALSE,,,8,,,,,FALSE,
cycles-0.9.4-alpha-advanced-pongo-multple-points_weed_fraction,https://w3id.org/wings/export/MINT#CyclesWeedFraction,weed_fraction,"Areal fraction of weed: 0.05 is low, 0.25 is moderate, 1 is high, and 2 is the maximum (after 2 there will be no response from the model)",float,0.05,2,0,7,0.25,,weedControl,cycles_fraction,,
cycles-0.9.4-alpha-advanced-pongo-weather_crop_name,https://w3id.org/wings/export/MINT#CyclesCropName,crop_name,"Name of the crop to run the simulation for. Accepted values are: Maize,Sorghum,Peanut,Sesame,Teff,SpringWheat,SpringBarley",string,Maize,,,3,,,,cycles_crop_name,,Maize;Sorghum;Peanut;Sesame
cycles-0.9.4-alpha-advanced-pongo-weather_end_planting_day,https://w3id.org/wings/export/MINT#CyclesEndPlantingDay,end_planting_day,Day of the year for the end of the planting window,int,149,365,1,5,,day,plantingWindows,cycles_end_doy,,
cycles-0.9.4-alpha-advanced-pongo-weather_end_year,https://w3id.org/wings/export/MINT#CyclesEndYear,end_year,Year when the simulation ends,int,2017,,,2,,year,,cycles_end_year,,
cycles-0.9.4-alpha-advanced-pongo-weather_fertilizer_rate,https://w3id.org/wings/export/MINT#CyclesFertilizerRate,fertilizer_rate,Mass of nitrogen fertilizer added each year (kg/ha). The model will multiply the mass by the concentration of the fertilizer (0.32). Teff crops should not surpass 312.5kg/ha,float,0,1250,0,6,,kg ha-1,,cycles_mass,,
cycles-0.9.4-alpha-advanced-pongo-weather_start_planting_day,https://w3id.org/wings/export/MINT#CyclesStartPlantingDay,start_planting_day,Day of the year for the start of the planting window,int,100,365,1,4,,day,plantingWindows,cycles_doy,,
cycles-0.9.4-alpha-advanced-pongo-weather_start_year,https://w3id.org/wings/export/MINT#CyclesStartYear,start_year,Year when the simulation starts,int,2000,,,1,,year,,cycles_start_year,,
cycles-0.9.4-alpha-advanced-pongo-weather_use_forcing,https://w3id.org/wings/export/MINT#CyclesUseForcing,use_forcing,Use forcing data from a hydrology model (when available),boolean,FALSE,,,8,,,,,FALSE,
cycles-0.9.4-alpha-advanced-pongo-weather_weed_fraction,https://w3id.org/wings/export/MINT#CyclesWeedFraction,weed_fraction,"Areal fraction of weed: 0.05 is low, 0.25 is moderate, 1 is high, and 2 is the maximum (after 2 there will be no response from the model)",float,0.05,2,0,7,0.25,,weedControl,cycles_fraction,,
cycles-0.9.4-alpha-advanced-pongo_crop_name,https://w3id.org/wings/export/MINT#CyclesCropName,crop_name,"Name of the crop to run the simulation for. Accepted values are: Maize,Sorghum,Peanut,Sesame,Teff,SpringWheat,SpringBarley",string,Maize,,,3,,,,cycles_crop_name,,Maize;Sorghum;Peanut;Sesame
cycles-0.9.4-alpha-advanced-pongo_end_planting_day,https://w3id.org/wings/export/MINT#CyclesEndPlantingDay,end_planting_day,Day of the year for the end of the planting window,int,149,365,1,5,,day,plantingWindows,cycles_end_doy,,
cycles-0.9.4-alpha-advanced-pongo_end_year,https://w3id.org/wings/export/MINT#CyclesEndYear,end_year,Year when the simulation ends,int,2017,,,2,,year,,cycles_end_year,,
cycles-0.9.4-alpha-advanced-pongo_fertilizer_rate,https://w3id.org/wings/export/MINT#CyclesFertilizerRate,fertilizer_rate,Mass of nitrogen fertilizer added each year (kg/ha). The model will multiply the mass by the concentration of the fertilizer (0.32). Teff crops should not surpass 312.5kg/ha,float,0,1250,0,6,,kg ha-1,,cycles_mass,,
cycles-0.9.4-alpha-advanced-pongo_start_planting_day,https://w3id.org/wings/export/MINT#CyclesStartPlantingDay,start_planting_day,Day of the year for the start of the planting window,int,100,365,1,4,,day,plantingWindows,cycles_doy,,
cycles-0.9.4-alpha-advanced-pongo_start_year,https://w3id.org/wings/export/MINT#CyclesStartYear,start_year,Year when the simulation starts,int,2000,,,1,,year,,cycles_start_year,,
cycles-0.9.4-alpha-advanced-pongo_use_forcing,https://w3id.org/wings/export/MINT#CyclesUseForcing,use_forcing,Use forcing data from a hydrology model (when available),boolean,FALSE,,,8,,,,,FALSE,
cycles-0.9.4-alpha-advanced-pongo_weed_fraction,https://w3id.org/wings/export/MINT#CyclesWeedFraction,weed_fraction,"Areal fraction of weed: 0.05 is low, 0.25 is moderate, 1 is high, and 2 is the maximum (after 2 there will be no response from the model)",float,0.05,2,0,7,0.25,,weedControl,cycles_fraction,,
cycles-0.9.4-alpha-advanced-texas-weather_crop_name,https://w3id.org/wings/export/MINT#CyclesCropName,crop_name,"Name of the crop to run the simulation for. Accepted values are: Maize,Sorghum,Peanut,Sesame,Teff,SpringWheat,SpringBarley",string,Maize,,,3,,,,cycles_crop_name,,Maize;Sorghum;Peanut;Sesame
cycles-0.9.4-alpha-advanced-texas-weather_end_planting_day,https://w3id.org/wings/export/MINT#CyclesEndPlantingDay,end_planting_day,Day of the year for the end of the planting window,int,149,365,1,5,,day,plantingWindows,cycles_end_doy,,
cycles-0.9.4-alpha-advanced-texas-weather_end_year,https://w3id.org/wings/export/MINT#CyclesEndYear,end_year,Year when the simulation ends,int,2018,,,2,,year,,cycles_end_year,,
cycles-0.9.4-alpha-advanced-texas-weather_fertilizer_rate,https://w3id.org/wings/export/MINT#CyclesFertilizerRate,fertilizer_rate,Mass of nitrogen fertilizer added each year (kg/ha). The model will multiply the mass by the concentration of the fertilizer (0.32). Teff crops should not surpass 312.5kg/ha,float,0,1250,0,6,,kg ha-1,,cycles_mass,,
cycles-0.9.4-alpha-advanced-texas-weather_start_planting_day,https://w3id.org/wings/export/MINT#CyclesStartPlantingDay,start_planting_day,Day of the year for the start of the planting window,int,110,365,1,4,,day,plantingWindows,cycles_doy,,
cycles-0.9.4-alpha-advanced-texas-weather_start_year,https://w3id.org/wings/export/MINT#CyclesStartYear,start_year,Year when the simulation starts,int,1984,,,1,,year,,cycles_start_year,,
cycles-0.9.4-alpha-advanced-texas-weather_use_forcing,https://w3id.org/wings/export/MINT#CyclesUseForcing,use_forcing,Use forcing data from a hydrology model (when available),boolean,FALSE,,,8,,,,,FALSE,
cycles-0.9.4-alpha-advanced-texas-weather_use_forcing_fixed,,,,,,,,,,,,,,
cycles-0.9.4-alpha-advanced-texas-weather_weed_fraction,https://w3id.org/wings/export/MINT#CyclesWeedFraction,weed_fraction,"Areal fraction of weed: 0.05 is low, 0.25 is moderate, 1 is high, and 2 is the maximum (after 2 there will be no response from the model)",float,0.05,2,0,7,0.25,,weedControl,cycles_fraction,,
cycles-0.9.4-alpha-advanced-texas_crop_name,https://w3id.org/wings/export/MINT#CyclesCropName,crop_name,"Name of the crop to run the simulation for. Accepted values are: Maize,Sorghum,Peanut,Sesame,Teff,SpringWheat,SpringBarley",string,Maize,,,3,,,,cycles_crop_name,,Maize;Sorghum;Peanut;Sesame
cycles-0.9.4-alpha-advanced-texas_end_planting_day,https://w3id.org/wings/export/MINT#CyclesEndPlantingDay,end_planting_day,Day of the year for the end of the planting window,int,149,365,1,5,,day,plantingWindows,cycles_end_doy,,
cycles-0.9.4-alpha-advanced-texas_end_year,https://w3id.org/wings/export/MINT#CyclesEndYear,end_year,Year when the simulation ends,int,2018,,,2,,year,,cycles_end_year,,
cycles-0.9.4-alpha-advanced-texas_fertilizer_rate,https://w3id.org/wings/export/MINT#CyclesFertilizerRate,fertilizer_rate,Mass of nitrogen fertilizer added each year (kg/ha). The model will multiply the mass by the concentration of the fertilizer (0.32). Teff crops should not surpass 312.5kg/ha,float,0,1250,0,6,,kg ha-1,,cycles_mass,,
cycles-0.9.4-alpha-advanced-texas_start_planting_day,https://w3id.org/wings/export/MINT#CyclesStartPlantingDay,start_planting_day,Day of the year for the start of the planting window,int,110,365,1,4,,day,plantingWindows,cycles_doy,,
cycles-0.9.4-alpha-advanced-texas_start_year,https://w3id.org/wings/export/MINT#CyclesStartYear,start_year,Year when the simulation starts,int,1984,,,1,,year,,cycles_start_year,,
cycles-0.9.4-alpha-advanced-texas_use_forcing,https://w3id.org/wings/export/MINT#CyclesUseForcing,use_forcing,Use forcing data from a hydrology model (when available),boolean,FALSE,,,8,,,,,FALSE,
cycles-0.9.4-alpha-advanced-texas_weed_fraction,https://w3id.org/wings/export/MINT#CyclesWeedFraction,weed_fraction,"Areal fraction of weed: 0.05 is low, 0.25 is moderate, 1 is high, and 2 is the maximum (after 2 there will be no response from the model)",float,0.05,2,0,7,0.25,,weedControl,cycles_fraction,,
cycles-0.9.4-alpha-simple-pongo_crop_name,https://w3id.org/wings/export/MINT#CyclesCropName,crop_name,"Name of the crop to run the simulation for. Accepted values are: Maize,Sorghum,Peanut,Sesame,Teff,SpringWheat,SpringBarley",string,Maize,,,3,,,,cycles_crop_name,Maize,Maize;Sorghum;Peanut;Sesame
cycles-0.9.4-alpha-simple-pongo_end_planting_day,https://w3id.org/wings/export/MINT#CyclesEndPlantingDay,end_planting_day,Day of the year for the end of the planting window,int,149,365,1,5,,day,plantingWindows,cycles_end_doy,149,
cycles-0.9.4-alpha-simple-pongo_end_year,https://w3id.org/wings/export/MINT#CyclesEndYear,end_year,Year when the simulation ends,int,2017,,,2,,year,,cycles_end_year,2017,
cycles-0.9.4-alpha-simple-pongo_fertilizer_rate,https://w3id.org/wings/export/MINT#CyclesFertilizerRate,fertilizer_rate,Mass of nitrogen fertilizer added each year (kg/ha). The model will multiply the mass by the concentration of the fertilizer (0.32). Teff crops should not surpass 312.5kg/ha,float,0,1250,0,6,,kg ha-1,,cycles_mass,0,
cycles-0.9.4-alpha-simple-pongo_start_planting_day,https://w3id.org/wings/export/MINT#CyclesStartPlantingDay,start_planting_day,Day of the year for the start of the planting window,int,100,365,1,4,,day,plantingWindows,cycles_doy,100,
cycles-0.9.4-alpha-simple-pongo_start_year,https://w3id.org/wings/export/MINT#CyclesStartYear,start_year,Year when the simulation starts,int,2000,,,1,,year,,cycles_start_year,2000,
cycles-0.9.4-alpha-simple-pongo_use_forcing,https://w3id.org/wings/export/MINT#CyclesUseForcing,use_forcing,Use forcing data from a hydrology model (when available),boolean,FALSE,,,8,,,,,FALSE,
cycles-0.9.4-alpha-simple-pongo_weed_fraction,https://w3id.org/wings/export/MINT#CyclesWeedFraction,weed_fraction,"Areal fraction of weed: 0.05 is low, 0.25 is moderate, 1 is high, and 2 is the maximum (after 2 there will be no response from the model)",float,0.05,2,0,7,0.25,%,weedControl,cycles_fraction,0.05,
cycles-0.9.4-alpha-simple-texas_crop_name,https://w3id.org/wings/export/MINT#CyclesCropName,crop_name,"Name of the crop to run the simulation for. Accepted values are: Maize,Sorghum,Peanut,Sesame,Teff,SpringWheat,SpringBarley",string,Maize,,,3,,,,cycles_crop_name,Maize,Maize;Sorghum;Peanut;Sesame
cycles-0.9.4-alpha-simple-texas_end_planting_day,https://w3id.org/wings/export/MINT#CyclesEndPlantingDay,end_planting_day,Day of the year for the end of the planting window,int,149,365,1,5,,day,plantingWindows,cycles_end_doy,149,
cycles-0.9.4-alpha-simple-texas_end_year,https://w3id.org/wings/export/MINT#CyclesEndYear,end_year,Year when the simulation ends,int,2018,,,2,,year,,cycles_end_year,2018,
cycles-0.9.4-alpha-simple-texas_fertilizer_rate,https://w3id.org/wings/export/MINT#CyclesFertilizerRate,fertilizer_rate,Mass of nitrogen fertilizer added each year (kg/ha). The model will multiply the mass by the concentration of the fertilizer (0.32). Teff crops should not surpass 312.5kg/ha,float,0,1250,0,6,,kg ha-1,,cycles_mass,0,
