https://w3id.org/okn/o/sd#Parameter,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2000/01/rdf-schema#label,https://w3id.org/okn/o/sd#description,https://w3id.org/okn/o/sd#hasDataType,https://w3id.org/okn/o/sd#hasDefaultValue,https://w3id.org/okn/o/sd#hasMaximumAcceptedValue,https://w3id.org/okn/o/sd#hasMinimumAcceptedValue,https://w3id.org/okn/o/sd#position,https://w3id.org/okn/o/sd#usesUnit,https://w3id.org/okn/o/sd#recommendedIncrement,https://w3id.org/okn/o/sdm#relevantForIntervention,https://w3id.org/okn/o/sd#adjustsVariable,https://w3id.org/okn/o/sd#hasFixedValue,https://w3id.org/okn/o/sd#hasAcceptedValues
cycles-0.9.4-alpha-advanced-pongo-weather_fertilizer_rate,https://w3id.org/wings/export/MINT#CyclesFertilizerRate,fertilizer_rate,Mass of nitrogen fertilizer added each year (kg/ha). The model will multiply the mass by the concentration of the fertilizer (0.32). Teff crops should not surpass 312.5kg/ha,float,0,1250,0,6,kg ha-1,,,cycles_mass,,
cycles-0.9.4-alpha-advanced-pongo-weather_start_planting_day,https://w3id.org/wings/export/MINT#CyclesStartPlantingDay,start_planting_day,Day of the year for the start of the planting window,int,100,365,1,4,day,,plantingWindows,cycles_doy,,
cycles-0.9.4-alpha-advanced-pongo-weather_start_year,https://w3id.org/wings/export/MINT#CyclesStartYear,start_year,Year when the simulation starts,int,2000,,,1,year,,,cycles_start_year,,
cycles-0.9.4-alpha-advanced-pongo-weather_use_forcing,https://w3id.org/wings/export/MINT#CyclesUseForcing,use_forcing,Use forcing data from a hydrology model (when available),boolean,FALSE,,,8,,,,,FALSE,
cycles-0.9.4-alpha-advanced-pongo-weather_weed_fraction,https://w3id.org/wings/export/MINT#CyclesWeedFraction,weed_fraction,"Areal fraction of weed: 0.05 is low, 0.25 is moderate, 1 is high, and 2 is the maximum (after 2 there will be no response from the model)",float,0.05,2,0,7,,0.25,weedControl,cycles_fraction,,
cycles-0.9.4-alpha-advanced-pongo_crop_name,https://w3id.org/wings/export/MINT#CyclesCropName,crop_name,"Name of the crop to run the simulation for. Accepted values are: Maize,Sorghum,Peanut,Sesame,Teff,SpringWheat,SpringBarley",string,Maize,,,3,,,,cycles_crop_name,,Maize;Sorghum;Peanut;Sesame
cycles-0.9.4-alpha-advanced-pongo_end_planting_day,https://w3id.org/wings/export/MINT#CyclesEndPlantingDay,end_planting_day,Day of the year for the end of the planting window,int,149,365,1,5,day,,plantingWindows,cycles_end_doy,,
cycles-0.9.4-alpha-advanced-pongo_end_year,https://w3id.org/wings/export/MINT#CyclesEndYear,end_year,Year when the simulation ends,int,2017,,,2,year,,,cycles_end_year,,
cycles-0.9.4-alpha-advanced-pongo_fertilizer_rate,https://w3id.org/wings/export/MINT#CyclesFertilizerRate,fertilizer_rate,Mass of nitrogen fertilizer added each year (kg/ha). The model will multiply the mass by the concentration of the fertilizer (0.32). Teff crops should not surpass 312.5kg/ha,float,0,1250,0,6,kg ha-1,,,cycles_mass,,
cycles-0.9.4-alpha-advanced-pongo_start_planting_day,https://w3id.org/wings/export/MINT#CyclesStartPlantingDay,start_planting_day,Day of the year for the start of the planting window,int,100,365,1,4,day,,plantingWindows,cycles_doy,,
cycles-0.9.4-alpha-advanced-pongo_start_year,https://w3id.org/wings/export/MINT#CyclesStartYear,start_year,Year when the simulation starts,int,2000,,,1,year,,,cycles_start_year,,
cycles-0.9.4-alpha-advanced-pongo_use_forcing,https://w3id.org/wings/export/MINT#CyclesUseForcing,use_forcing,Use forcing data from a hydrology model (when available),boolean,FALSE,,,8,,,,,FALSE,
cycles-0.9.4-alpha-advanced-pongo_weed_fraction,https://w3id.org/wings/export/MINT#CyclesWeedFraction,weed_fraction,"Areal fraction of weed: 0.05 is low, 0.25 is moderate, 1 is high, and 2 is the maximum (after 2 there will be no response from the model)",float,0.05,2,0,7,,0.25,weedControl,cycles_fraction,,
cycles-0.9.4-alpha-advanced-texas-weather_crop_name,https://w3id.org/wings/export/MINT#CyclesCropName,crop_name,"Name of the crop to run the simulation for. Accepted values are: Maize,Sorghum,Peanut,Sesame,Teff,SpringWheat,SpringBarley",string,Maize,,,3,,,,cycles_crop_name,,Maize;Sorghum;Peanut;Sesame
cycles-0.9.4-alpha-advanced-texas-weather_end_planting_day,https://w3id.org/wings/export/MINT#CyclesEndPlantingDay,end_planting_day,Day of the year for the end of the planting window,int,149,365,1,5,day,,plantingWindows,cycles_end_doy,,
cycles-0.9.4-alpha-advanced-texas-weather_end_year,https://w3id.org/wings/export/MINT#CyclesEndYear,end_year,Year when the simulation ends,int,2018,,,2,year,,,cycles_end_year,,
cycles-0.9.4-alpha-advanced-texas-weather_fertilizer_rate,https://w3id.org/wings/export/MINT#CyclesFertilizerRate,fertilizer_rate,Mass of nitrogen fertilizer added each year (kg/ha). The model will multiply the mass by the concentration of the fertilizer (0.32). Teff crops should not surpass 312.5kg/ha,float,0,1250,0,6,kg ha-1,,,cycles_mass,,
cycles-0.9.4-alpha-advanced-texas-weather_start_planting_day,https://w3id.org/wings/export/MINT#CyclesStartPlantingDay,start_planting_day,Day of the year for the start of the planting window,int,110,365,1,4,day,,plantingWindows,cycles_doy,,
cycles-0.9.4-alpha-advanced-texas-weather_start_year,https://w3id.org/wings/export/MINT#CyclesStartYear,start_year,Year when the simulation starts,int,1984,,,1,year,,,cycles_start_year,,
cycles-0.9.4-alpha-advanced-texas-weather_use_forcing,https://w3id.org/wings/export/MINT#CyclesUseForcing,use_forcing,Use forcing data from a hydrology model (when available),boolean,FALSE,,,8,,,,,FALSE,
cycles-0.9.4-alpha-advanced-texas-weather_use_forcing_fixed,,,,,,,,,,,,,,
cycles-0.9.4-alpha-advanced-texas-weather_weed_fraction,https://w3id.org/wings/export/MINT#CyclesWeedFraction,weed_fraction,"Areal fraction of weed: 0.05 is low, 0.25 is moderate, 1 is high, and 2 is the maximum (after 2 there will be no response from the model)",float,0.05,2,0,7,,0.25,weedControl,cycles_fraction,,
cycles-0.9.4-alpha-advanced-texas_crop_name,https://w3id.org/wings/export/MINT#CyclesCropName,crop_name,"Name of the crop to run the simulation for. Accepted values are: Maize,Sorghum,Peanut,Sesame,Teff,SpringWheat,SpringBarley",string,Maize,,,3,,,,cycles_crop_name,,Maize;Sorghum;Peanut;Sesame
cycles-0.9.4-alpha-advanced-texas_end_planting_day,https://w3id.org/wings/export/MINT#CyclesEndPlantingDay,end_planting_day,Day of the year for the end of the planting window,int,149,365,1,5,day,,plantingWindows,cycles_end_doy,,
cycles-0.9.4-alpha-advanced-texas_end_year,https://w3id.org/wings/export/MINT#CyclesEndYear,end_year,Year when the simulation ends,int,2018,,,2,year,,,cycles_end_year,,
cycles-0.9.4-alpha-advanced-texas_fertilizer_rate,https://w3id.org/wings/export/MINT#CyclesFertilizerRate,fertilizer_rate,Mass of nitrogen fertilizer added each year (kg/ha). The model will multiply the mass by the concentration of the fertilizer (0.32). Teff crops should not surpass 312.5kg/ha,float,0,1250,0,6,kg ha-1,,,cycles_mass,,
cycles-0.9.4-alpha-advanced-texas_start_planting_day,https://w3id.org/wings/export/MINT#CyclesStartPlantingDay,start_planting_day,Day of the year for the start of the planting window,int,110,365,1,4,day,,plantingWindows,cycles_doy,,
cycles-0.9.4-alpha-advanced-texas_start_year,https://w3id.org/wings/export/MINT#CyclesStartYear,start_year,Year when the simulation starts,int,1984,,,1,year,,,cycles_start_year,,
cycles-0.9.4-alpha-advanced-texas_use_forcing,https://w3id.org/wings/export/MINT#CyclesUseForcing,use_forcing,Use forcing data from a hydrology model (when available),boolean,FALSE,,,8,,,,,FALSE,
cycles-0.9.4-alpha-advanced-texas_weed_fraction,https://w3id.org/wings/export/MINT#CyclesWeedFraction,weed_fraction,"Areal fraction of weed: 0.05 is low, 0.25 is moderate, 1 is high, and 2 is the maximum (after 2 there will be no response from the model)",float,0.05,2,0,7,,0.25,weedControl,cycles_fraction,,
cycles-0.9.4-alpha-simple-pongo_crop_name,https://w3id.org/wings/export/MINT#CyclesCropName,crop_name,"Name of the crop to run the simulation for. Accepted values are: Maize,Sorghum,Peanut,Sesame,Teff,SpringWheat,SpringBarley",string,Maize,,,3,,,,cycles_crop_name,Maize,Maize;Sorghum;Peanut;Sesame
cycles-0.9.4-alpha-simple-pongo_end_planting_day,https://w3id.org/wings/export/MINT#CyclesEndPlantingDay,end_planting_day,Day of the year for the end of the planting window,int,149,365,1,5,day,,plantingWindows,cycles_end_doy,149,
cycles-0.9.4-alpha-simple-pongo_end_year,https://w3id.org/wings/export/MINT#CyclesEndYear,end_year,Year when the simulation ends,int,2017,,,2,year,,,cycles_end_year,2017,
cycles-0.9.4-alpha-simple-pongo_fertilizer_rate,https://w3id.org/wings/export/MINT#CyclesFertilizerRate,fertilizer_rate,Mass of nitrogen fertilizer added each year (kg/ha). The model will multiply the mass by the concentration of the fertilizer (0.32). Teff crops should not surpass 312.5kg/ha,float,0,1250,0,6,kg ha-1,,,cycles_mass,0,
cycles-0.9.4-alpha-simple-pongo_start_planting_day,https://w3id.org/wings/export/MINT#CyclesStartPlantingDay,start_planting_day,Day of the year for the start of the planting window,int,100,365,1,4,day,,plantingWindows,cycles_doy,100,
cycles-0.9.4-alpha-simple-pongo_start_year,https://w3id.org/wings/export/MINT#CyclesStartYear,start_year,Year when the simulation starts,int,2000,,,1,year,,,cycles_start_year,2000,
cycles-0.9.4-alpha-simple-pongo_use_forcing,https://w3id.org/wings/export/MINT#CyclesUseForcing,use_forcing,Use forcing data from a hydrology model (when available),boolean,FALSE,,,8,,,,,FALSE,
cycles-0.9.4-alpha-simple-pongo_weed_fraction,https://w3id.org/wings/export/MINT#CyclesWeedFraction,weed_fraction,"Areal fraction of weed: 0.05 is low, 0.25 is moderate, 1 is high, and 2 is the maximum (after 2 there will be no response from the model)",float,0.05,2,0,7,%,0.25,weedControl,cycles_fraction,0.05,
cycles-0.9.4-alpha-simple-texas_crop_name,https://w3id.org/wings/export/MINT#CyclesCropName,crop_name,"Name of the crop to run the simulation for. Accepted values are: Maize,Sorghum,Peanut,Sesame,Teff,SpringWheat,SpringBarley",string,Maize,,,3,,,,cycles_crop_name,Maize,Maize;Sorghum;Peanut;Sesame
cycles-0.9.4-alpha-simple-texas_end_planting_day,https://w3id.org/wings/export/MINT#CyclesEndPlantingDay,end_planting_day,Day of the year for the end of the planting window,int,149,365,1,5,day,,plantingWindows,cycles_end_doy,149,
cycles-0.9.4-alpha-simple-texas_end_year,https://w3id.org/wings/export/MINT#CyclesEndYear,end_year,Year when the simulation ends,int,2018,,,2,year,,,cycles_end_year,2018,
cycles-0.9.4-alpha-simple-texas_fertilizer_rate,https://w3id.org/wings/export/MINT#CyclesFertilizerRate,fertilizer_rate,Mass of nitrogen fertilizer added each year (kg/ha). The model will multiply the mass by the concentration of the fertilizer (0.32). Teff crops should not surpass 312.5kg/ha,float,0,1250,0,6,kg ha-1,,,cycles_mass,0,
cycles-0.9.4-alpha-simple-texas_start_planting_day,https://w3id.org/wings/export/MINT#CyclesStartPlantingDay,start_planting_day,Day of the year for the start of the planting window,int,110,365,1,4,day,,plantingWindows,cycles_doy,110,
cycles-0.9.4-alpha-simple-texas_start_year,https://w3id.org/wings/export/MINT#CyclesStartYear,start_year,Year when the simulation starts,int,1984,,,1,year,,,cycles_start_year,1984,
cycles-0.9.4-alpha-simple-texas_use_forcing,https://w3id.org/wings/export/MINT#CyclesUseForcing,use_forcing,Use forcing data from a hydrology model (when available),boolean,FALSE,,,8,,,,,FALSE,
cycles-0.9.4-alpha-simple-texas_weed_fraction,https://w3id.org/wings/export/MINT#CyclesWeedFraction,weed_fraction,"Areal fraction of weed: 0.05 is low, 0.25 is moderate, 1 is high, and 2 is the maximum (after 2 there will be no response from the model)",float,0.05,2,0,7,,0.25,weedControl,cycles_fraction,0.05,
cycles-0.9.4-alpha_crop_name,https://w3id.org/wings/export/MINT#CyclesCropName,crop_name,"Name of the crop to run the simulation for. Accepted values vary according to the crop file provided. By default, these are: Maize,Sorghum,Peanut,Sesame,Teff,SpringWheat,SpringBarley",string,Maize,,,3,,,,cycles_crop_name,,
cycles-0.9.4-alpha_end_planting_day,https://w3id.org/wings/export/MINT#CyclesEndPlantingDay,end_planting_day,Day of the year for the end of the planting window,int,149,365,1,5,day,,plantingWindows,cycles_end_doy,,
cycles-0.9.4-alpha_end_year,https://w3id.org/wings/export/MINT#CyclesEndYear,end_year,Year when the simulation ends,int,2017,,,2,year,,,cycles_end_year,,
cycles-0.9.4-alpha_fertilizer_rate,https://w3id.org/wings/export/MINT#CyclesFertilizerRate,fertilizer_rate,Mass of nitrogen fertilizer added each year (kg/ha). The model will multiply the mass by the concentration of the fertilizer (0.32). Teff crops should not surpass 320kg/ha,float,0,1250,0,6,kg ha-1,,,cycles_mass,,
cycles-0.9.4-alpha_start_planting_day,https://w3id.org/wings/export/MINT#CyclesStartPlantingDay,start_planting_day,Day of the year for the start of the planting window,int,100,365,1,4,day,,plantingWindows,cycles_doy,,
cycles-0.9.4-alpha_start_year,https://w3id.org/wings/export/MINT#CyclesStartYear,start_year,Year when the simulation starts,int,2000,,,1,year,,,cycles_start_year,,
cycles-0.9.4-alpha_use_forcing,https://w3id.org/wings/export/MINT#CyclesUseForcing,use_forcing,Use forcing data from a hydrology model (when available),boolean,FALSE,,,8,,,,,,
cycles-0.9.4-alpha_weed_fraction,https://w3id.org/wings/export/MINT#CyclesWeedFraction,weed_fraction,"Areal fraction of weed: 0.05 is low, 0.25 is moderate, 1 is high, and 2 is the maximum (after 2 there will be no response from the model)",float,0.05,2,0,7,%,0.25,weedControl,cycles_fraction,,
cycles_mp_planting-day-1,https://w3id.org/wings/export/MINT#CyclesPlantingDay1,cycles_planting-day-1,Day of the year for the start of the planting window,int,100,365,1,1,day,,plantingWindows,cycles_doy,,
cycles_mp_planting-day-1-duration,https://w3id.org/wings/export/MINT#CyclesPlantingDay1Duration,cycles_planting-day-1-duration,Duration of planting  (in days),int,10,,,2,,,,cycles_end_doy,,
cycles_mp_planting-day-2,https://w3id.org/wings/export/MINT#CyclesPlantingDay2,cycles_planting-day-2,Day of the year when the second planting starts,int,225,365,1,3,day,,plantingWindows,cycles_doy,,
cycles_mp_planting-day-2-duration,https://w3id.org/wings/export/MINT#CyclesPlantingDay2Duration,cycles_planting-day-2-duration,Duration of planting  (in days),int,10,,,4,,,,cycles_end_doy,,
cycles_planting-day-1,https://w3id.org/wings/export/MINT#CyclesPlantingDay1,cycles_planting-day-1,Day of the year for the start of the planting window,int,100,365,1,1,day,,plantingWindows,cycles_doy,,
cycles_planting-day-1-duration,https://w3id.org/wings/export/MINT#CyclesPlantingDay1Duration,cycles_planting-day-1-duration,Duration of planting  (in days),int,10,,,2,,,,cycles_end_doy,,
cycles_planting-day-2,https://w3id.org/wings/export/MINT#CyclesPlantingDay2,cycles_planting-day-2,Day of the year when the second planting starts,int,225,365,1,3,day,,plantingWindows,cycles_doy,,
cycles_planting-day-2-duration,https://w3id.org/wings/export/MINT#CyclesPlantingDay2Duration,cycles_planting-day-2-duration,Duration of planting  (in days),int,10,,,4,,,,cycles_end_doy,,
cycles_to_crop_start-date,https://w3id.org/wings/export/MINT#StartDate,start-date,,string,1/1/2017,,,,date,,,,,
cycles_v2_prod_crop_name,https://w3id.org/wings/export/MINT#CyclesCropName,crop_name,"Name of the crop to run the simulation for. Accepted values are: Maize, Sorghum, Peanut, Sesame",string,,,,2,,,,cycles_crop_name,,
cycles_v2_prod_unique_id,https://w3id.org/wings/export/MINT#CyclesUniqueId,unique_id,unique id of the execution,string,,,,1,,,,,,
d1461372-e50a-4fab-967b-47eaab0139bb,https://w3id.org/wings/export/MINT#MinMonth,min_month,minimum month,float,6,,,6,month,,,,6,
da2459f4-3cad-45c9-884c-bc050f1aee8c,https://w3id.org/wings/export/MINT#Adjustment,threshold,"Threshold determines the order of the river network.  Minimum is zero, Maximum is the number of pixels in the image.  Higher value will simulate only main river channels, lower looks at more tributaries.  Note that a zero value is too extreme. Default is 500.",float,500,,0,1,pixel,,,,500,
dsi_1.0_cfg_calibration_end_year,https://w3id.org/wings/export/MINT#EndYear,calibration_end_year,The end year for the calibration.,integer,2017,,,13,,,,,,
dsi_1.0_cfg_calibration_start_year,https://w3id.org/wings/export/MINT#StartYear,calibration_start_year,The start year for the calibration,integer,2000,,,12,,,,,,
dsi_1.0_cfg_data_end_year,https://w3id.org/wings/export/MINT#EndYear,data_end_year,The year for which to end the calculation,integer,2017,,,11,,,,,,
dsi_1.0_cfg_data_start_year,https://w3id.org/wings/export/MINT#StartYear,data_start_year,The year for which to start calculating the Index,integer,2008,,,10,,,,,,
dsi_1.0_cfg_data_type,https://w3id.org/wings/export/MINT#DataSelection,data_type,"The type of NetCDF files. Valid entries are GLDAS, FLDAS or CHIRPS",string,GLDAS,,,1,,,,,,
dsi_1.0_cfg_distribution,https://w3id.org/wings/export/MINT#DistributionAdjustment,distribution,Either 'gamma' or 'pearson',string,gamma,,,7,,,,,,
dsi_1.0_cfg_generate_visualization,https://w3id.org/wings/export/MINT#GenerateImage,generate_visualization,"If True, will generate a movie. PET visualization is not currently supported",boolean,True,,,14,,,,,True,
dsi_1.0_cfg_index,https://w3id.org/wings/export/MINT#IndexType,index,"The index to be calculated.

    SPI: Standardized Precipitation Index, utilizing both gamma and Pearson Type III distributions
    PET: Potential Evapotranspiration, utilizing Thornthwaite equations
    SPEI: Standardized Precipitation Evapotranspiration Index, utilizing both gamma and Pearson Type III distributions.",string,SPI,,,2,,,,,,
